"Time (s)","Pressure (hPa)"
2.193290697E1,1.005833496E3
2.195795466E1,1.005821289E3
2.198305679E1,1.005812134E3
2.200817272E1,1.005818237E3
2.203327346E1,1.005821289E3
2.205837613E1,1.005824341E3
2.208347122E1,1.005842651E3
2.210858092E1,1.005867065E3
2.213368281E1,1.005851807E3
2.215877139E1,1.005812134E3
2.218387861E1,1.005793823E3
2.220897179E1,1.005809082E3
2.223407332E1,1.005815186E3
2.225917175E1,1.005809082E3
2.228428873E1,1.005806030E3
2.230938382E1,1.005830444E3
2.233448388E1,1.005854858E3
2.235960355E1,1.005851807E3
2.238470459E1,1.005833496E3
2.240980489E1,1.005824341E3
2.243492509E1,1.005839600E3
2.245998486E1,1.005839600E3
2.248508333E1,1.005821045E3
2.251020056E1,1.005821045E3
2.253530282E1,1.005842407E3
2.256040397E1,1.005833252E3
2.258550069E1,1.005821045E3
2.261062529E1,1.005827148E3
2.263572762E1,1.005833252E3
2.266083049E1,1.005821045E3
2.268591374E1,1.005817993E3
2.271100546E1,1.005836304E3
2.273610999E1,1.005848511E3
2.276121379E1,1.005833252E3
2.278633143E1,1.005827148E3
2.281143389E1,1.005830200E3
2.283653724E1,1.005817993E3
2.286164173E1,1.005824097E3
2.288675990E1,1.005836304E3
2.291186528E1,1.005839355E3
2.293695798E1,1.005833252E3
2.296205258E1,1.005854736E3
2.298714503E1,1.005857788E3
2.301226031E1,1.005808960E3
2.303736256E1,1.005784546E3
2.306246372E1,1.005821167E3
2.308757794E1,1.005845581E3
2.311268145E1,1.005818115E3
2.313778493E1,1.005787598E3
2.316287335E1,1.005793701E3
2.318798797E1,1.005830322E3
2.321306760E1,1.005869995E3
2.323816913E1,1.005869995E3
2.326327293E1,1.005833374E3
2.328839085E1,1.005802856E3
2.331348684E1,1.005802856E3
2.333858828E1,1.005818115E3
2.336368801E1,1.005827271E3
2.338881000E1,1.005818115E3
2.341391136E1,1.005812012E3
2.343898574E1,1.005815308E3
2.346408824E1,1.005839722E3
2.348918415E1,1.005867188E3
2.351429002E1,1.005861084E3
2.353940603E1,1.005830566E3
2.356452025E1,1.005815308E3
2.358962055E1,1.005836670E3
2.361471788E1,1.005842773E3
2.363982197E1,1.005815308E3
2.366492235E1,1.005815308E3
2.369002212E1,1.005848877E3
2.371510940E1,1.005836670E3
2.374019770E1,1.005809204E3
2.376529772E1,1.005815308E3
2.379039989E1,1.005836670E3
2.381550996E1,1.005830566E3
2.384061319E1,1.005809204E3
2.386573001E1,1.005812256E3
2.389083141E1,1.005818359E3
2.391593200E1,1.005827393E3
2.394100573E1,1.005845703E3
2.396612186E1,1.005860962E3
2.399121643E1,1.005848755E3
2.401631062E1,1.005839600E3
2.404141162E1,1.005848755E3
2.406652164E1,1.005839600E3
2.409162431E1,1.005812134E3
2.411674385E1,1.005806030E3
2.414184554E1,1.005830444E3
2.416694690E1,1.005842651E3
2.419204565E1,1.005836548E3
2.421713383E1,1.005854858E3
2.424222176E1,1.005860962E3
2.426732231E1,1.005833496E3
2.429242399E1,1.005815186E3
2.431753601E1,1.005836548E3
2.434263807E1,1.005848755E3
2.436774292E1,1.005827393E3
2.439284595E1,1.005815186E3
2.441796461E1,1.005827393E3
2.444303952E1,1.005839600E3
2.446815866E1,1.005851807E3
2.449327182E1,1.005864014E3
2.451835015E1,1.005864014E3
2.454345256E1,1.005857910E3
2.456856556E1,1.005833496E3
2.459366696E1,1.005799927E3
2.461876857E1,1.005790771E3
2.464387119E1,1.005812134E3
2.466895916E1,1.005836548E3
2.469409209E1,1.005836548E3
2.471918316E1,1.005827393E3
2.474428423E1,1.005836548E3
2.476939109E1,1.005842651E3
2.479446791E1,1.005824341E3
2.481957574E1,1.005806030E3
2.484467612E1,1.005812134E3
2.486977691E1,1.005824463E3
2.489489557E1,1.005839722E3
2.491999135E1,1.005858032E3
2.494508437E1,1.005864136E3
2.497018561E1,1.005818359E3
2.499528583E1,1.005778687E3
2.502037018E1,1.005803101E3
2.504547093E1,1.005845825E3
2.507058136E1,1.005848877E3
2.509568150E1,1.005824463E3
2.512078486E1,1.005818359E3
2.514590823E1,1.005824463E3
2.517100446E1,1.005839722E3
2.519610431E1,1.005851929E3
2.522119229E1,1.005842773E3
2.524629361E1,1.005833618E3
2.527140302E1,1.005842773E3
2.529650198E1,1.005848877E3
2.532159899E1,1.005821411E3
2.534669750E1,1.005815063E3
2.537179007E1,1.005836426E3
2.539689139E1,1.005848633E3
2.542199059E1,1.005830322E3
2.544709549E1,1.005821167E3
2.547218749E1,1.005830322E3
2.549729243E1,1.005821167E3
2.552239233E1,1.005805908E3
2.554747940E1,1.005793701E3
2.557258931E1,1.005793701E3
2.559769091E1,1.005799805E3
2.562279272E1,1.005827271E3
2.564789514E1,1.005845581E3
2.567299515E1,1.005845581E3
2.569810807E1,1.005848633E3
2.572319901E1,1.005845581E3
2.574830009E1,1.005842529E3
2.577340006E1,1.005857788E3
2.579848576E1,1.005882202E3
2.582358403E1,1.005857788E3
2.584869499E1,1.005815063E3
2.587379570E1,1.005790649E3
2.589889771E1,1.005812012E3
2.592399911E1,1.005845581E3
2.594908916E1,1.005851685E3
2.597419129E1,1.005848633E3
2.599930827E1,1.005842529E3
2.602440963E1,1.005845581E3
2.604952296E1,1.005854736E3
2.607460006E1,1.005860840E3
2.609972543E1,1.005845581E3
2.612481414E1,1.005818115E3
2.614991647E1,1.005821167E3
2.617503411E1,1.005851685E3
2.620013608E1,1.005848633E3
2.622522385E1,1.005836426E3
2.625032297E1,1.005854736E3
2.627540732E1,1.005845581E3
2.630052093E1,1.005817993E3
2.632564414E1,1.005827148E3
2.635071754E1,1.005842407E3
2.637581740E1,1.005827148E3
2.640091839E1,1.005830200E3
2.642601873E1,1.005851562E3
2.645112152E1,1.005839355E3
2.647622878E1,1.005808838E3
2.650132920E1,1.005817993E3
2.652643080E1,1.005824097E3
2.655153143E1,1.005808838E3
2.657663617E1,1.005814941E3
2.660173623E1,1.005839355E3
2.662682916E1,1.005839355E3
2.665193186E1,1.005824097E3
2.667703294E1,1.005824097E3
2.670215237E1,1.005839355E3
2.672724075E1,1.005842407E3
2.675234105E1,1.005836304E3
2.677744184E1,1.005839355E3
2.680254417E1,1.005848511E3
2.682767613E1,1.005857666E3
2.685274360E1,1.005866821E3
2.687784781E1,1.005869873E3
2.690294855E1,1.005854614E3
2.692804841E1,1.005830200E3
2.695314863E1,1.005824097E3
2.697825800E1,1.005827148E3
2.700335810E1,1.005817993E3
2.702846374E1,1.005839355E3
2.705356725E1,1.005872925E3
2.707868281E1,1.005866821E3
2.710376769E1,1.005827148E3
2.712889241E1,1.005808838E3
2.715397070E1,1.005821045E3
2.717907311E1,1.005839355E3
2.720417309E1,1.005845459E3
2.722928112E1,1.005845459E3
2.725438313E1,1.005854980E3
2.727948527E1,1.005854980E3
2.730458764E1,1.005848877E3
2.732970259E1,1.005842773E3
2.735478662E1,1.005848877E3
2.737989355E1,1.005839722E3
2.740498926E1,1.005818359E3
2.743008932E1,1.005824463E3
2.745518998E1,1.005827515E3
2.748029427E1,1.005818359E3
2.750539551E1,1.005812256E3
2.753049459E1,1.005824463E3
2.755559367E1,1.005833618E3
2.758070732E1,1.005827515E3
2.760580852E1,1.005833618E3
2.763089262E1,1.005851929E3
2.765599590E1,1.005858032E3
2.768109559E1,1.005836670E3
2.770619609E1,1.005821411E3
2.773130217E1,1.005821045E3
2.775640223E1,1.005848511E3
2.778150127E1,1.005863770E3
2.780660182E1,1.005848511E3
2.783171498E1,1.005827148E3
2.785681410E1,1.005827148E3
2.788189629E1,1.005836304E3
2.790700314E1,1.005830200E3
2.793209645E1,1.005827148E3
2.795719419E1,1.005848511E3
2.798229766E1,1.005863770E3
2.800739788E1,1.005839355E3
2.803249831E1,1.005808838E3
2.805760044E1,1.005808838E3
2.808271401E1,1.005845459E3
2.810779775E1,1.005860718E3
2.813291241E1,1.005836304E3
2.815801133E1,1.005811890E3
2.818310504E1,1.005836304E3
2.820820632E1,1.005864014E3
2.823331403E1,1.005839600E3
2.825839931E1,1.005812134E3
2.828351560E1,1.005827393E3
2.830861945E1,1.005836548E3
2.833373472E1,1.005806030E3
2.835883722E1,1.005802979E3
2.838391266E1,1.005830444E3
2.840900389E1,1.005833496E3
2.843411070E1,1.005809082E3
2.845921072E1,1.005821289E3
2.848432929E1,1.005848755E3
2.850943171E1,1.005854858E3
2.853453364E1,1.005833496E3
2.855963606E1,1.005821289E3
2.858473742E1,1.005824341E3
2.860985359E1,1.005824341E3
2.863495511E1,1.005815186E3
2.866002213E1,1.005818237E3
2.868513984E1,1.005817993E3
2.871024259E1,1.005817993E3
2.873534671E1,1.005824097E3
2.876044762E1,1.005830200E3
2.878554833E1,1.005830200E3
2.881064672E1,1.005824097E3
2.883576359E1,1.005817993E3
2.886086096E1,1.005817993E3
2.888596443E1,1.005827148E3
2.891104472E1,1.005830200E3
2.893614616E1,1.005821045E3
2.896123702E1,1.005811890E3
2.898633854E1,1.005811890E3
2.901145674E1,1.005811890E3
2.903655884E1,1.005808838E3
2.906165808E1,1.005808838E3
2.908675224E1,1.005805786E3
2.911185820E1,1.005808838E3
2.913695903E1,1.005824097E3
2.916206136E1,1.005824341E3
2.918714580E1,1.005836548E3
2.921224545E1,1.005851807E3
2.923736150E1,1.005842651E3
2.926246347E1,1.005812134E3
2.928756446E1,1.005809082E3
2.931268026E1,1.005821289E3
2.933778142E1,1.005818237E3
2.936287265E1,1.005809082E3
2.938798145E1,1.005815186E3
2.941307447E1,1.005812134E3
2.943818230E1,1.005790771E3
2.946325900E1,1.005799927E3
2.948836801E1,1.005836548E3
2.951345769E1,1.005848755E3
2.953857309E1,1.005821289E3
2.956366749E1,1.005793823E3
2.958878655E1,1.005815186E3
2.961388718E1,1.005845703E3
2.963897080E1,1.005848511E3
2.966408599E1,1.005845459E3
2.968916965E1,1.005860718E3
2.971426751E1,1.005866821E3
2.973935813E1,1.005857666E3
2.976447422E1,1.005860718E3
2.978957562E1,1.005848511E3
2.981467450E1,1.005824097E3
2.983977557E1,1.005824097E3
2.986489085E1,1.005845459E3
2.988999339E1,1.005848511E3
2.991509597E1,1.005836304E3
2.994018236E1,1.005848511E3
2.996527818E1,1.005882080E3
2.999037242E1,1.005909546E3
3.001547195E1,1.005900391E3
3.004058788E1,1.005839355E3
3.006569599E1,1.005790527E3
3.009078815E1,1.005842407E3
3.011588593E1,1.005912842E3
3.014098526E1,1.005921997E3
3.016608637E1,1.005879272E3
3.019118533E1,1.005848755E3
3.021626492E1,1.005894531E3
3.024136921E1,1.006010498E3
3.026648424E1,1.006092896E3
3.029158438E1,1.006041016E3
3.031668505E1,1.005879272E3
3.034179662E1,1.005714478E3
3.036689733E1,1.005616821E3
3.039199788E1,1.005601562E3
3.041708365E1,1.005644287E3
3.044218078E1,1.005677856E3
3.046727355E1,1.005714478E3
3.049237178E1,1.005781616E3
3.051747432E1,1.005842651E3
3.054257181E1,1.005857910E3
3.056768127E1,1.005867065E3
3.059277962E1,1.005879272E3
3.061788029E1,1.005885376E3
3.064298246E1,1.005897583E3
3.066808077E1,1.005967773E3
3.069318233E1,1.006037964E3
3.071830709E1,1.006025757E3
3.074337789E1,1.005964722E3
3.076847506E1,1.005928101E3
3.079357699E1,1.005906738E3
3.081869361E1,1.005879272E3
3.084378992E1,1.005885376E3
3.086890841E1,1.005906738E3
3.089399862E1,1.005885376E3
3.091908326E1,1.005830444E3
3.094420102E1,1.005818237E3
3.096930168E1,1.005842651E3
3.099438844E1,1.005854858E3
3.101948634E1,1.005842651E3
3.104458875E1,1.005842651E3
3.106970493E1,1.005845703E3
3.109480637E1,1.005836548E3
3.111990541E1,1.005836548E3
3.114500786E1,1.005860962E3
3.117011789E1,1.005864014E3
3.119519675E1,1.005842651E3
3.122031854E1,1.005821289E3
3.124539719E1,1.005815186E3
3.127049143E1,1.005818237E3
3.129559035E1,1.005818237E3
3.132069053E1,1.005815186E3
3.134579946E1,1.005806030E3
3.137091884E1,1.005821289E3
3.139602020E1,1.005848755E3
3.142111639E1,1.005836548E3
3.144621816E1,1.005809082E3
3.147130438E1,1.005821289E3
3.149641180E1,1.005839600E3
3.152149953E1,1.005818237E3
3.154659137E1,1.005809082E3
3.157170262E1,1.005827393E3
3.159680215E1,1.005848755E3
3.162190338E1,1.005836548E3
3.164700430E1,1.005821289E3
3.167210879E1,1.005815186E3
3.169720942E1,1.005799927E3
3.172230939E1,1.005784668E3
3.174740546E1,1.005796875E3
3.177250723E1,1.005827393E3
3.179760053E1,1.005845703E3
3.182270140E1,1.005824341E3
3.184781314E1,1.005806030E3
3.187291568E1,1.005809082E3
3.189802042E1,1.005806030E3
3.192311681E1,1.005793823E3
3.194823424E1,1.005821289E3
3.197330749E1,1.005857910E3
3.199842297E1,1.005854858E3
3.202352689E1,1.005821289E3
3.204860738E1,1.005802979E3
3.207371793E1,1.005802979E3
3.209881823E1,1.005799927E3
3.212391878E1,1.005806030E3
3.214902034E1,1.005824341E3
3.217412060E1,1.005842651E3
3.219922326E1,1.005833496E3
3.222434171E1,1.005815186E3
3.224942879E1,1.005812134E3
3.227453658E1,1.005830444E3
3.229962443E1,1.005821289E3
3.232471940E1,1.005802979E3
3.234982980E1,1.005827393E3
3.237493563E1,1.005860962E3
3.240003577E1,1.005854858E3
3.242512106E1,1.005827393E3
3.245022164E1,1.005827393E3
3.247532190E1,1.005833496E3
3.250043604E1,1.005833496E3
3.252553736E1,1.005845703E3
3.255063868E1,1.005851807E3
3.257572238E1,1.005830444E3
3.260081955E1,1.005806030E3
3.262591920E1,1.005799927E3
3.265103932E1,1.005812134E3
3.267614413E1,1.005833496E3
3.270124533E1,1.005842651E3
3.272634856E1,1.005851807E3
3.275143816E1,1.005839600E3
3.277653985E1,1.005812134E3
3.280162404E1,1.005806030E3
3.282672592E1,1.005809082E3
3.285183685E1,1.005806030E3
3.287693768E1,1.005787720E3
3.290203802E1,1.005790771E3
3.292715610E1,1.005815186E3
3.295225669E1,1.005815186E3
3.297733107E1,1.005812012E3
3.300244525E1,1.005827271E3
3.302753228E1,1.005839478E3
3.305265655E1,1.005848633E3
3.307774668E1,1.005842529E3
3.310283335E1,1.005818115E3
3.312794285E1,1.005812012E3
3.315304388E1,1.005821167E3
3.317814813E1,1.005830322E3
3.320324966E1,1.005824219E3
3.322835985E1,1.005824219E3
3.325342609E1,1.005821167E3
3.327854812E1,1.005827271E3
3.330365021E1,1.005842529E3
3.332873481E1,1.005836426E3
3.335383698E1,1.005802856E3
3.337893671E1,1.005796753E3
3.340405215E1,1.005821167E3
3.342915302E1,1.005827271E3
3.345424958E1,1.005818237E3
3.347934020E1,1.005821289E3
3.350445458E1,1.005830444E3
3.352955732E1,1.005839600E3
3.355465909E1,1.005848755E3
3.357974755E1,1.005827393E3
3.360484740E1,1.005790771E3
3.362995633E1,1.005796875E3
3.365505676E1,1.005821289E3
3.368015535E1,1.005821289E3
3.370524617E1,1.005802979E3
3.373036059E1,1.005821289E3
3.375546016E1,1.005845703E3
3.378055786E1,1.005842651E3
3.380565787E1,1.005833496E3
3.383073759E1,1.005830444E3
3.385585286E1,1.005806030E3
3.388097314E1,1.005787720E3
3.390605265E1,1.005818237E3
3.393115259E1,1.005845825E3
3.395625187E1,1.005824463E3
3.398134082E1,1.005790894E3
3.400645536E1,1.005800049E3
3.403155440E1,1.005818359E3
3.405665499E1,1.005821411E3
3.408175542E1,1.005827515E3
3.410689140E1,1.005830566E3
3.413195240E1,1.005827515E3
3.415705441E1,1.005824463E3
3.418216065E1,1.005815308E3
3.420726291E1,1.005824463E3
3.423236426E1,1.005830566E3
3.425746697E1,1.005815308E3
3.428256955E1,1.005803101E3
3.430767518E1,1.005824463E3
3.433277239E1,1.005851929E3
3.435785865E1,1.005842773E3
3.438296848E1,1.005809204E3
3.440805918E1,1.005793945E3
3.443316184E1,1.005800049E3
3.445827475E1,1.005809204E3
3.448338226E1,1.005815308E3
3.450848215E1,1.005818359E3
3.453358445E1,1.005824463E3
3.455868638E1,1.005821411E3
3.458378420E1,1.005806152E3
3.460892197E1,1.005793945E3
3.463401544E1,1.005806152E3
3.465909507E1,1.005815308E3
3.468419122E1,1.005803101E3
3.470929344E1,1.005793945E3
3.473439520E1,1.005809204E3
3.475950128E1,1.005830566E3
3.478460118E1,1.005824463E3
3.480968927E1,1.005809204E3
3.483478709E1,1.005809204E3
3.485990025E1,1.005821411E3
3.488502094E1,1.005833801E3
3.491009341E1,1.005830750E3
3.493522972E1,1.005824646E3
3.496029772E1,1.005839905E3
3.498541152E1,1.005849060E3
3.501051614E1,1.005830750E3
3.503560627E1,1.005809387E3
3.506072260E1,1.005818542E3
3.508582278E1,1.005827698E3
3.511093716E1,1.005815491E3
3.513602160E1,1.005806335E3
3.516110823E1,1.005821594E3
3.518622440E1,1.005827698E3
3.521132507E1,1.005812439E3
3.523642590E1,1.005809387E3
3.526153084E1,1.005846008E3
3.528663574E1,1.005879578E3
3.531173852E1,1.005858215E3
3.533684126E1,1.005827698E3
3.536195638E1,1.005824646E3
3.538705542E1,1.005836853E3
3.541214050E1,1.005833801E3
3.543724552E1,1.005824646E3
3.546234334E1,1.005833801E3
3.548743819E1,1.005849060E3
3.551254992E1,1.005839905E3
3.553765133E1,1.005824646E3
3.556275370E1,1.005842957E3
3.558785588E1,1.005855164E3
3.561295272E1,1.005833801E3
3.563806983E1,1.005803284E3
3.566314274E1,1.005809387E3
3.568824378E1,1.005830750E3
3.571334445E1,1.005833801E3
3.573846070E1,1.005836853E3
3.576356250E1,1.005830750E3
3.578866415E1,1.005815491E3
3.581376494E1,1.005818542E3
3.583886785E1,1.005842773E3
3.586396986E1,1.005839722E3
3.588905441E1,1.005818359E3
3.591416635E1,1.005815308E3
3.593926991E1,1.005842773E3
3.596436952E1,1.005854980E3
3.598945997E1,1.005839722E3
3.601457712E1,1.005821411E3
3.603967876E1,1.005830566E3
3.606478122E1,1.005848877E3
3.608988437E1,1.005833618E3
3.611502182E1,1.005824463E3
3.614009820E1,1.005839722E3
3.616522023E1,1.005848877E3
3.619032265E1,1.005833618E3
3.621538804E1,1.005833618E3
3.624049046E1,1.005839722E3
3.626560125E1,1.005833618E3
3.629069920E1,1.005827515E3
3.631579991E1,1.005839722E3
3.634090310E1,1.005836670E3
3.636598907E1,1.005806152E3
3.639110732E1,1.005812256E3
3.641623704E1,1.005833618E3
3.644131016E1,1.005839722E3
3.646643785E1,1.005821411E3
3.649151512E1,1.005815308E3
3.651662462E1,1.005839722E3
3.654172553E1,1.005851929E3
3.656683014E1,1.005845825E3
3.659193492E1,1.005827515E3
3.661704788E1,1.005815308E3
3.664213805E1,1.005821411E3
3.666723965E1,1.005858032E3
3.669232888E1,1.005864136E3
3.671742809E1,1.005845825E3
3.674253978E1,1.005836670E3
3.676764851E1,1.005839722E3
3.679275080E1,1.005830750E3
3.681785302E1,1.005800232E3
3.684295088E1,1.005803284E3
3.686807059E1,1.005827698E3
3.689315799E1,1.005839905E3
3.691827673E1,1.005827698E3
3.694336034E1,1.005821594E3
3.696845373E1,1.005827698E3
3.699355627E1,1.005827698E3
3.701867635E1,1.005818542E3
3.704376310E1,1.005824646E3
3.706888094E1,1.005833801E3
3.709398323E1,1.005836853E3
3.711909648E1,1.005842957E3
3.714419946E1,1.005846008E3
3.716930058E1,1.005861267E3
3.719439543E1,1.005864319E3
3.721952507E1,1.005846008E3
3.724458663E1,1.005818542E3
3.726967806E1,1.005806152E3
3.729479549E1,1.005812256E3
3.731989673E1,1.005821411E3
3.734500061E1,1.005827515E3
3.737009530E1,1.005830566E3
3.739521412E1,1.005821411E3
3.742031653E1,1.005812256E3
3.744541859E1,1.005821411E3
3.747050046E1,1.005815308E3
3.749559046E1,1.005806152E3
3.752070480E1,1.005812256E3
3.754580722E1,1.005824463E3
3.757090874E1,1.005815308E3
3.759600908E1,1.005806152E3
3.762111114E1,1.005827515E3
3.764621201E1,1.005845825E3
3.767131463E1,1.005833618E3
3.769641570E1,1.005821411E3
3.772151047E1,1.005833618E3
3.774661154E1,1.005830750E3
3.777170355E1,1.005830750E3
3.779680263E1,1.005836853E3
3.782191884E1,1.005833801E3
3.784702056E1,1.005815491E3
3.787213438E1,1.005812439E3
3.789723411E1,1.005809387E3
3.792233331E1,1.005809387E3
3.794743439E1,1.005833801E3
3.797255540E1,1.005839905E3
3.799762352E1,1.005812439E3
3.802271063E1,1.005788025E3
3.804782807E1,1.005812439E3
3.807291522E1,1.005842957E3
3.809803135E1,1.005852112E3
3.812315591E1,1.005842957E3
3.814824722E1,1.005836853E3
3.817336628E1,1.005833801E3
3.819845457E1,1.005836853E3
3.822355422E1,1.005833923E3
3.824865323E1,1.005836975E3
3.827372830E1,1.005833923E3
3.829883251E1,1.005824768E3
3.832395039E1,1.005824768E3
3.834905333E1,1.005833923E3
3.837415685E1,1.005836975E3
3.839927115E1,1.005830872E3
3.842435550E1,1.005833923E3
3.844947900E1,1.005836975E3
3.847458320E1,1.005843079E3
3.849965872E1,1.005840027E3
3.852476159E1,1.005821716E3
3.854986364E1,1.005812561E3
3.857498368E1,1.005840027E3
3.860008723E1,1.005849182E3
3.862518497E1,1.005821716E3
3.865029089E1,1.005803406E3
3.867541272E1,1.005809509E3
3.870051644E1,1.005809387E3
3.872562125E1,1.005800232E3
3.875070740E1,1.005809387E3
3.877580965E1,1.005827698E3
3.880090169E1,1.005827698E3
3.882600802E1,1.005815491E3
3.885110917E1,1.005806335E3
3.887622388E1,1.005809387E3
3.890132699E1,1.005827698E3
3.892642139E1,1.005839905E3
3.895152401E1,1.005818542E3
3.897664226E1,1.005797180E3
3.900173654E1,1.005803284E3
3.902684498E1,1.005809387E3
3.905193673E1,1.005794128E3
3.907705571E1,1.005806335E3
3.910215801E1,1.005839905E3
3.912726189E1,1.005849060E3
3.915236480E1,1.005833801E3
3.917746880E1,1.005815491E3
3.920258489E1,1.005809387E3
3.922768820E1,1.005818542E3
3.925279212E1,1.005849060E3
3.927789145E1,1.005861267E3
3.930297226E1,1.005849060E3
3.932807651E1,1.005842957E3
3.935319630E1,1.005842957E3
3.937831166E1,1.005833801E3
3.940339853E1,1.005827698E3
3.942852122E1,1.005821594E3
3.945362876E1,1.005806335E3
3.947873252E1,1.005803284E3
3.950382468E1,1.005818542E3
3.952890550E1,1.005827698E3
3.955401601E1,1.005809387E3
3.957911997E1,1.005806335E3
3.960423777E1,1.005827698E3
3.962934271E1,1.005842957E3
3.965444802E1,1.005818787E3
3.967955072E1,1.005797424E3
3.970464732E1,1.005797424E3
3.972976907E1,1.005809631E3
3.975487218E1,1.005824890E3
3.977994737E1,1.005824890E3
3.980505085E1,1.005812683E3
3.983015473E1,1.005803528E3
3.985527350E1,1.005809631E3
3.988037088E1,1.005815735E3
3.990547675E1,1.005815735E3
3.993058243E1,1.005834045E3
3.995568472E1,1.005840149E3
3.998078779E1,1.005818787E3
4.000588874E1,1.005809631E3
4.003097724E1,1.005827942E3
4.005607995E1,1.005824890E3
4.008118346E1,1.005815735E3
4.010628568E1,1.005824890E3
4.013140380E1,1.005824890E3
4.015650894E1,1.005806580E3
4.018161287E1,1.005797424E3
4.020671675E1,1.005824890E3
4.023183304E1,1.005837097E3
4.025692435E1,1.005824890E3
4.028201761E1,1.005815735E3
4.030712426E1,1.005812683E3
4.033221952E1,1.005803528E3
4.035732108E1,1.005809631E3
